#SCREEN_ID	IDENTIFIER_ID	IDENTIFIER_TYPE	OFFICIAL_SYMBOL	ALIASES	ORGANISM_ID	ORGANISM_OFFICIAL	SCORE.1	SCORE.2	SCORE.3	SCORE.4	SCORE.5	HIT	SOURCE
876	84218	ENTREZ_GENE	TBC1D3F	TBC1D3	9606	Homo sapiens	4.54735447717	-	-	-	-	YES	BioGRID ORCS
876	26520	ENTREZ_GENE	TIMM9	TIM9|TIM9A	9606	Homo sapiens	4.48151336965	-	-	-	-	YES	BioGRID ORCS
876	7013	ENTREZ_GENE	TERF1	PIN2|TRBF1|TRF|TRF1|hTRF1-AS|t-TRF1	9606	Homo sapiens	4.4403651573	-	-	-	-	YES	BioGRID ORCS
876	6169	ENTREZ_GENE	RPL38	L38	9606	Homo sapiens	4.43648650884	-	-	-	-	YES	BioGRID ORCS
876	3921	ENTREZ_GENE	RPSA	37LRP|67LR|ICAS|LAMBR|LAMR1|LBP|LBP/p40|LRP|LRP/LR|NEM/1CHD4|SA|lamR|p40	9606	Homo sapiens	4.38690099063	-	-	-	-	YES	BioGRID ORCS
876	58517	ENTREZ_GENE	RBM25	NET52|RED120|RNPC7|S164|Snu71|fSAP94	9606	Homo sapiens	4.38319428173	-	-	-	-	YES	BioGRID ORCS
876	9700	ENTREZ_GENE	ESPL1	ESP1|SEPA|KIAA0165	9606	Homo sapiens	4.38319428173	-	-	-	-	YES	BioGRID ORCS
876	84549	ENTREZ_GENE	MAK16	MAK16L|RBM13	9606	Homo sapiens	4.38302842961	-	-	-	-	YES	BioGRID ORCS
876	51187	ENTREZ_GENE	RSL24D1	C15orf15|HRP-L30-iso|L30|RLP24|RPL24|RPL24L|TVAS3	9606	Homo sapiens	4.3806010604	-	-	-	-	YES	BioGRID ORCS
876	6224	ENTREZ_GENE	RPS20	S20	9606	Homo sapiens	4.37796621347	-	-	-	-	YES	BioGRID ORCS
876	9512	ENTREZ_GENE	PMPCB	Beta-MPP|MPP11|MPPB|MPPP52|P-52	9606	Homo sapiens	4.37314258268	-	-	-	-	YES	BioGRID ORCS
876	6152	ENTREZ_GENE	RPL24	HEL-S-310|L24	9606	Homo sapiens	4.36873943727	-	-	-	-	YES	BioGRID ORCS
876	5432	ENTREZ_GENE	POLR2C	RPB3|RPB31|hRPB33|hsRPB3	9606	Homo sapiens	4.36040926606	-	-	-	-	YES	BioGRID ORCS
876	9775	ENTREZ_GENE	EIF4A3	DDX48|Fal1|MUK34|NMP265|NUK34|RCPS|eIF4AIII|KIAA0111	9606	Homo sapiens	4.35748879962	-	-	-	-	YES	BioGRID ORCS
876	8890	ENTREZ_GENE	EIF2B4	EIF-2B|EIF2B|EIF2Bdelta|DKFZP586J0119	9606	Homo sapiens	4.35737705751	-	-	-	-	YES	BioGRID ORCS
876	4796	ENTREZ_GENE	TONSL	IKBR|NFKBIL2	9606	Homo sapiens	4.35133513616	-	-	-	-	YES	BioGRID ORCS
876	51690	ENTREZ_GENE	LSM7	YNL147W	9606	Homo sapiens	4.34993048783	-	-	-	-	YES	BioGRID ORCS
876	6139	ENTREZ_GENE	RPL17	L17|PD-1|RPL23	9606	Homo sapiens	4.34886935482	-	-	-	-	YES	BioGRID ORCS
