#SCREEN_ID	IDENTIFIER_ID	IDENTIFIER_TYPE	OFFICIAL_SYMBOL	ALIASES	ORGANISM_ID	ORGANISM_OFFICIAL	SCORE.1	SCORE.2	SCORE.3	SCORE.4	SCORE.5	HIT	SOURCE
1430	29916	ENTREZ_GENE	SNX11	-	9606	Homo sapiens	3.84e-06	1.34e-05	0.153465	8.6773	-	YES	BioGRID ORCS
1430	285343	ENTREZ_GENE	TCAIM	C3orf23|TOAG-1|TOAG1|DKFZp313N0621	9606	Homo sapiens	8.34e-06	3.58e-05	0.205446	8.0668	-	YES	BioGRID ORCS
1430	170384	ENTREZ_GENE	FUT11	-	9606	Homo sapiens	1.71e-05	7.21e-05	0.275578	8.3594	-	YES	BioGRID ORCS
1430	29103	ENTREZ_GENE	DNAJC15	DNAJD1|HSD18|MCJ	9606	Homo sapiens	3.71e-05	0.00014634	0.419554	8.1942	-	YES	BioGRID ORCS
1430	9221	ENTREZ_GENE	NOLC1	NOPP130|NOPP140|NS5ATP13|P130|KIAA0035	9606	Homo sapiens	4.1e-05	0.00018864	0.424917	7.7666	-	YES	BioGRID ORCS
1430	84458	ENTREZ_GENE	LCOR	C10orf12|MLR2|FLJ13022|FLJ38026|KIAA1795|DKFZP564P1916	9606	Homo sapiens	4.78e-05	0.00022231	0.424917	6.4179	-	YES	BioGRID ORCS
1430	27067	ENTREZ_GENE	STAU2	39K2|39K3	9606	Homo sapiens	8.46e-05	0.000338	0.540665	7.3595	-	YES	BioGRID ORCS
1430	57228	ENTREZ_GENE	SMAGP	hSMAGP	9606	Homo sapiens	9.84e-05	0.00046492	0.540665	8.2183	-	YES	BioGRID ORCS
1430	55269	ENTREZ_GENE	PSPC1	PSP1|FLJ10955	9606	Homo sapiens	0.00011925	0.00054694	0.540665	7.3908	-	YES	BioGRID ORCS
1430	148932	ENTREZ_GENE	MOB3C	MOB1E|MOBKL2C	9606	Homo sapiens	0.00012614	0.0005737	0.540665	7.6258	-	YES	BioGRID ORCS
1430	6374	ENTREZ_GENE	CXCL5	ENA-78|SCYB5	9606	Homo sapiens	0.00013622	0.00053744	0.540665	0.026198	-	NO	BioGRID ORCS
1430	84232	ENTREZ_GENE	MAF1	DKFZp586G1123	9606	Homo sapiens	0.0001434	0.00064536	0.540665	-1.3274	-	NO	BioGRID ORCS
1430	8175	ENTREZ_GENE	SF3A2	PRP11|PRPF11|SAP62|SF3a66	9606	Homo sapiens	0.00014582	0.00066004	0.540665	7.4988	-	YES	BioGRID ORCS
1430	54841	ENTREZ_GENE	BIVM	FLJ20159	9606	Homo sapiens	0.00016529	0.00076105	0.571473	1.0866	-	NO	BioGRID ORCS
