#SCREEN_ID	IDENTIFIER_ID	IDENTIFIER_TYPE	OFFICIAL_SYMBOL	ALIASES	ORGANISM_ID	ORGANISM_OFFICIAL	SCORE.1	SCORE.2	SCORE.3	SCORE.4	SCORE.5	HIT	SOURCE
458	6136	ENTREZ_GENE	RPL12	L12	9606	Homo sapiens	-2.21337566357	0.0	-	-	-	YES	BioGRID ORCS
458	5901	ENTREZ_GENE	RAN	ARA24|Gsp1|TC4	9606	Homo sapiens	-2.19919616714	0.0	-	-	-	YES	BioGRID ORCS
458	5439	ENTREZ_GENE	POLR2J	POLR2J1|RPB11|RPB11A|RPB11m|hRPB14	9606	Homo sapiens	-2.13057917383	0.0	-	-	-	YES	BioGRID ORCS
458	6241	ENTREZ_GENE	RRM2	R2|RR2|RR2M	9606	Homo sapiens	-2.1183080943	0.0	-	-	-	YES	BioGRID ORCS
458	9184	ENTREZ_GENE	BUB3	BUB3L|hBUB3	9606	Homo sapiens	-1.99512414296	0.0	-	-	-	YES	BioGRID ORCS
458	5691	ENTREZ_GENE	PSMB3	HC10-II	9606	Homo sapiens	-1.98648383115	0.0	-	-	-	YES	BioGRID ORCS
458	414060	ENTREZ_GENE	TBC1D3C	TBC1D3D	9606	Homo sapiens	-1.95512261619	0.0	-	-	-	YES	BioGRID ORCS
458	5694	ENTREZ_GENE	PSMB6	DELTA|LMPY|Y	9606	Homo sapiens	-1.93753465001	0.0	-	-	-	YES	BioGRID ORCS
458	10399	ENTREZ_GENE	RACK1	GNB2L1|Gnb2-rs1|H12.3|HLC-7|PIG21	9606	Homo sapiens	-1.93647845126	0.0	-	-	-	YES	BioGRID ORCS
458	5713	ENTREZ_GENE	PSMD7	MOV34|P40|Rpn8|S12	9606	Homo sapiens	-1.93119903199	0.0	-	-	-	YES	BioGRID ORCS
458	55145	ENTREZ_GENE	THAP1	DYT6|4833431A01Rik|FLJ10477	9606	Homo sapiens	-1.92009531071	0.0	-	-	-	YES	BioGRID ORCS
458	5111	ENTREZ_GENE	PCNA	ATLD2	9606	Homo sapiens	-1.91195769289	0.0	-	-	-	YES	BioGRID ORCS
458	55599	ENTREZ_GENE	RNPC3	RBM40|RNP|SNRNP65|FLJ20008|KIAA1839	9606	Homo sapiens	-1.88833747191	0.0	-	-	-	YES	BioGRID ORCS
458	27166	ENTREZ_GENE	PRELID1	CGI-106|PRELI|PX19|SBBI12	9606	Homo sapiens	-1.85792836855	0.0	-	-	-	YES	BioGRID ORCS
