#SCREEN_ID	IDENTIFIER_ID	IDENTIFIER_TYPE	OFFICIAL_SYMBOL	ALIASES	ORGANISM_ID	ORGANISM_OFFICIAL	SCORE.1	SCORE.2	SCORE.3	SCORE.4	SCORE.5	HIT	SOURCE
2057	81671	ENTREZ_GENE	VMP1	EPG3|TANGO5|TMEM49	9606	Homo sapiens	0.73537	0.999985	-	-	-	NO	BioGRID ORCS
2057	10559	ENTREZ_GENE	SLC35A1	CDG2F|CMPST|CST|hCST	9606	Homo sapiens	0.69089	0.999985	-	-	-	NO	BioGRID ORCS
2057	4891	ENTREZ_GENE	SLC11A2	AHMIO1|DCT1|DMT1|NRAMP2	9606	Homo sapiens	0.60603	0.999985	-	-	-	NO	BioGRID ORCS
2057	23788	ENTREZ_GENE	MTCH2	HSPC032|MIMP|SLC25A50	9606	Homo sapiens	0.58838	0.999985	-	-	-	NO	BioGRID ORCS
2057	7355	ENTREZ_GENE	SLC35A2	CDG2M|CDGX|UDP-Gal-Tr|UGALT|UGAT|UGT|UGT1|UGT2|UGTL	9606	Homo sapiens	0.47451	0.999985	-	-	-	NO	BioGRID ORCS
2057	84068	ENTREZ_GENE	SLC10A7	C4orf13|P7|DKFZp313H0531|DKFZp566M114|DKFZp779O2438	9606	Homo sapiens	0.45053	0.999985	-	-	-	NO	BioGRID ORCS
2057	55334	ENTREZ_GENE	SLC39A9	ZIP-9|ZIP9|FLJ11274	9606	Homo sapiens	0.3808	0.999985	-	-	-	NO	BioGRID ORCS
2057	9441	ENTREZ_GENE	MED26	CRSP7|CRSP70	9606	Homo sapiens	0.38035	0.999985	-	-	-	NO	BioGRID ORCS
2057	9497	ENTREZ_GENE	SLC4A7	NBC2|NBC3|NBCN1|SBC2|SLC4A6	9606	Homo sapiens	0.35889	0.999985	-	-	-	NO	BioGRID ORCS
2057	375611	ENTREZ_GENE	SLC26A5	DFNB61|PRES	9606	Homo sapiens	0.351	0.999985	-	-	-	NO	BioGRID ORCS
2057	23787	ENTREZ_GENE	MTCH1	CGI-64|PIG60|PSAP|SLC25A49	9606	Homo sapiens	0.33632	0.999985	-	-	-	NO	BioGRID ORCS
2057	54020	ENTREZ_GENE	SLC37A1	G3PP	9606	Homo sapiens	0.33071	0.999985	-	-	-	NO	BioGRID ORCS
2057	6532	ENTREZ_GENE	SLC6A4	5-HTT|5-HTTLPR|5HTT|HTT|OCD1|SERT|SERT1|hSERT	9606	Homo sapiens	0.324	0.999985	-	-	-	NO	BioGRID ORCS
2057	10165	ENTREZ_GENE	SLC25A13	ARALAR2|CITRIN|CTLN2	9606	Homo sapiens	0.31694	0.999985	-	-	-	NO	BioGRID ORCS
2057	84275	ENTREZ_GENE	SLC25A33	BMSC-MCP|PNC1	9606	Homo sapiens	0.30815	0.999985	-	-	-	NO	BioGRID ORCS
2057	8884	ENTREZ_GENE	SLC5A6	SMVT	9606	Homo sapiens	0.30375	0.999985	-	-	-	NO	BioGRID ORCS
2057	6545	ENTREZ_GENE	SLC7A4	CAT-4|CAT4|HCAT3|VH	9606	Homo sapiens	0.30277	0.999985	-	-	-	NO	BioGRID ORCS
2057	6576	ENTREZ_GENE	SLC25A1	CTP|D2L2AD|SEA|SLC20A3	9606	Homo sapiens	0.2957	0.999985	-	-	-	NO	BioGRID ORCS
2057	23315	ENTREZ_GENE	SLC9A8	NHE-8|NHE8|KIAA0939	9606	Homo sapiens	0.26358	0.999985	-	-	-	NO	BioGRID ORCS
2057	63910	ENTREZ_GENE	SLC17A9	C20orf59|POROK8|VNUT|FLJ23412	9606	Homo sapiens	0.2633	0.999985	-	-	-	NO	BioGRID ORCS
2057	28231	ENTREZ_GENE	SLCO4A1	OATP-E|OATP1|OATP4A1|OATPE|OATPRP1|POAT|SLC21A12	9606	Homo sapiens	0.2576	0.999985	-	-	-	NO	BioGRID ORCS
2057	6546	ENTREZ_GENE	SLC8A1	NCX1	9606	Homo sapiens	0.24942	0.999985	-	-	-	NO	BioGRID ORCS
2057	29988	ENTREZ_GENE	SLC2A8	GLUT8|GLUTX1	9606	Homo sapiens	0.24805	0.999985	-	-	-	NO	BioGRID ORCS
2057	55089	ENTREZ_GENE	SLC38A4	ATA3|NAT3|PAAT|SNAT4	9606	Homo sapiens	0.24685	0.999985	-	-	-	NO	BioGRID ORCS
2057	23443	ENTREZ_GENE	SLC35A3	AMRS	9606	Homo sapiens	0.2408	0.999985	-	-	-	NO	BioGRID ORCS
2057	9376	ENTREZ_GENE	SLC22A8	OAT3	9606	Homo sapiens	0.23618	0.999985	-	-	-	NO	BioGRID ORCS
2057	55244	ENTREZ_GENE	SLC47A1	MATE1|FLJ10847	9606	Homo sapiens	0.23442	0.999985	-	-	-	NO	BioGRID ORCS
2057	144195	ENTREZ_GENE	SLC2A14	GLUT14|SLC2A3P3	9606	Homo sapiens	0.23305	0.999985	-	-	-	NO	BioGRID ORCS
2057	6581	ENTREZ_GENE	SLC22A3	EMT|EMTH|OCT3	9606	Homo sapiens	0.2307	0.999985	-	-	-	NO	BioGRID ORCS
2057	8273	ENTREZ_GENE	SLC10A3	DXS253E|P3	9606	Homo sapiens	0.22806	0.999985	-	-	-	NO	BioGRID ORCS
2057	51151	ENTREZ_GENE	SLC45A2	1A1|AIM1|MATP|OCA4|SHEP5	9606	Homo sapiens	0.22434	0.999985	-	-	-	NO	BioGRID ORCS
2057	6528	ENTREZ_GENE	SLC5A5	NIS|TDH1	9606	Homo sapiens	0.22395	0.999985	-	-	-	NO	BioGRID ORCS
2057	6534	ENTREZ_GENE	SLC6A7	PROT	9606	Homo sapiens	0.21979	0.999985	-	-	-	NO	BioGRID ORCS
2057	6519	ENTREZ_GENE	SLC3A1	ATR1|CSNU1|D2H|NBAT|RBAT	9606	Homo sapiens	0.21416	0.999985	-	-	-	NO	BioGRID ORCS
2057	25836	ENTREZ_GENE	NIPBL	CDLS|CDLS1|IDN3|IDN3-B|Scc2|FLJ13648|FLJ13354|FLJ11203|DKFZp434L1319|FLJ12597	9606	Homo sapiens	0.21334	0.999985	-	-	-	NO	BioGRID ORCS
2057	92745	ENTREZ_GENE	SLC38A5	JM24|SN2|SNAT5|pp7194	9606	Homo sapiens	0.21119	0.999985	-	-	-	NO	BioGRID ORCS
2057	79939	ENTREZ_GENE	SLC35E1	FLJ14251	9606	Homo sapiens	0.21103	0.999985	-	-	-	NO	BioGRID ORCS
2057	28965	ENTREZ_GENE	SLC27A6	ACSVL2|FACVL2|FATP6|VLCS-H1	9606	Homo sapiens	0.21017	0.999985	-	-	-	NO	BioGRID ORCS
2057	81796	ENTREZ_GENE	SLCO5A1	OATP-J|OATP-RP4|OATP5A1|OATPJ|OATPRP4|SLC21A15	9606	Homo sapiens	0.20839	0.999985	-	-	-	NO	BioGRID ORCS
2057	6558	ENTREZ_GENE	SLC12A2	BSC|BSC2|NKCC1|PPP1R141	9606	Homo sapiens	0.2032	0.999985	-	-	-	NO	BioGRID ORCS
2057	7922	ENTREZ_GENE	SLC39A7	D6S115E|D6S2244E|H2-KE4|HKE4|KE4|RING5|ZIP7	9606	Homo sapiens	0.19599	0.999985	-	-	-	NO	BioGRID ORCS
2057	6518	ENTREZ_GENE	SLC2A5	GLUT-5|GLUT5	9606	Homo sapiens	0.19473	0.999985	-	-	-	NO	BioGRID ORCS
