#SCREEN_ID	IDENTIFIER_ID	IDENTIFIER_TYPE	OFFICIAL_SYMBOL	ALIASES	ORGANISM_ID	ORGANISM_OFFICIAL	SCORE.1	SCORE.2	SCORE.3	SCORE.4	SCORE.5	HIT	SOURCE
438	5901	ENTREZ_GENE	RAN	ARA24|Gsp1|TC4	9606	Homo sapiens	-2.10165540104	0.0	-	-	-	YES	BioGRID ORCS
438	5111	ENTREZ_GENE	PCNA	ATLD2	9606	Homo sapiens	-2.06841886451	0.0	-	-	-	YES	BioGRID ORCS
438	9184	ENTREZ_GENE	BUB3	BUB3L|hBUB3	9606	Homo sapiens	-2.00378745029	0.0	-	-	-	YES	BioGRID ORCS
438	1938	ENTREZ_GENE	EEF2	EEF-2|EF-2|EF2|SCA26	9606	Homo sapiens	-1.97716925139	0.0	-	-	-	YES	BioGRID ORCS
438	5691	ENTREZ_GENE	PSMB3	HC10-II	9606	Homo sapiens	-1.92659065092	0.0	-	-	-	YES	BioGRID ORCS
438	5694	ENTREZ_GENE	PSMB6	DELTA|LMPY|Y	9606	Homo sapiens	-1.92571065461	0.0	-	-	-	YES	BioGRID ORCS
438	5441	ENTREZ_GENE	POLR2L	RBP10|RPABC5|RPB10|RPB10beta|RPB7.6|hRPB7.6|hsRPB10b	9606	Homo sapiens	-1.91146825567	0.0	-	-	-	YES	BioGRID ORCS
438	6136	ENTREZ_GENE	RPL12	L12	9606	Homo sapiens	-1.8894950081	0.0	-	-	-	YES	BioGRID ORCS
438	6224	ENTREZ_GENE	RPS20	S20	9606	Homo sapiens	-1.83862340377	0.0	-	-	-	YES	BioGRID ORCS
438	6167	ENTREZ_GENE	RPL37	L37	9606	Homo sapiens	-1.81514279335	0.0	-	-	-	YES	BioGRID ORCS
438	6628	ENTREZ_GENE	SNRPB	CCMS|COD|SNRPB1|Sm-B/B'|SmB/B'|SmB/SmB'|snRNP-B|Sm-B/B|SmB/SmB	9606	Homo sapiens	-1.80675056278	0.0	-	-	-	YES	BioGRID ORCS
438	5713	ENTREZ_GENE	PSMD7	MOV34|P40|Rpn8|S12	9606	Homo sapiens	-1.79933080917	0.0	-	-	-	YES	BioGRID ORCS
438	10907	ENTREZ_GENE	TXNL4A	BMKS|DIB1|DIM1|SNRNP15|TXNL4|U5-15kD|HsT161	9606	Homo sapiens	-1.79334107071	0.0	-	-	-	YES	BioGRID ORCS
438	414060	ENTREZ_GENE	TBC1D3C	TBC1D3D	9606	Homo sapiens	-1.77591715275	0.0	-	-	-	YES	BioGRID ORCS
438	5687	ENTREZ_GENE	PSMA6	IOTA|PROS27|p27K	9606	Homo sapiens	-1.76051711466	0.0	-	-	-	YES	BioGRID ORCS
438	29980	ENTREZ_GENE	DONSON	B17|C21orf60|DKFZP434M035	9606	Homo sapiens	-1.73333288548	0.0	-	-	-	YES	BioGRID ORCS
438	51188	ENTREZ_GENE	SS18L2	KIAA-iso	9606	Homo sapiens	-1.72362143519	0.0	-	-	-	YES	BioGRID ORCS
438	79693	ENTREZ_GENE	YRDC	DRIP3|IRIP|SUA5|FLJ23476	9606	Homo sapiens	-1.70675108307	0.0	-	-	-	YES	BioGRID ORCS
438	8208	ENTREZ_GENE	CHAF1B	CAF-1|CAF-IP60|CAF1|CAF1A|CAF1P60|MPHOSPH7|MPP7	9606	Homo sapiens	-1.69265242252	0.0	-	-	-	YES	BioGRID ORCS
438	9700	ENTREZ_GENE	ESPL1	ESP1|SEPA|KIAA0165	9606	Homo sapiens	-1.68453757573	0.0	-	-	-	YES	BioGRID ORCS
438	6301	ENTREZ_GENE	SARS	SERRS|SERS	9606	Homo sapiens	-1.67272193241	0.0	-	-	-	YES	BioGRID ORCS
438	55143	ENTREZ_GENE	CDCA8	BOR|BOREALIN|DasraB|MESRGP|FLJ12042	9606	Homo sapiens	-1.67104758498	0.0	-	-	-	YES	BioGRID ORCS
438	3832	ENTREZ_GENE	KIF11	EG5|HKSP|KNSL1|MCLMR|TRIP5	9606	Homo sapiens	-1.66959140272	0.0	-	-	-	YES	BioGRID ORCS
438	55234	ENTREZ_GENE	SMU1	BWD|SMU-1|fSAP57|FLJ10805	9606	Homo sapiens	-1.66844960582	0.0	-	-	-	YES	BioGRID ORCS
438	8607	ENTREZ_GENE	RUVBL1	ECP-54|ECP54|INO80H|NMP 238|NMP238|PONTIN|Pontin52|RVB1|TIH1|TIP49|TIP49A	9606	Homo sapiens	-1.65741535203	0.0	-	-	-	YES	BioGRID ORCS
438	6118	ENTREZ_GENE	RPA2	REPA2|RP-A p32|RP-A p34|RPA32	9606	Homo sapiens	-1.65303319124	0.0	-	-	-	YES	BioGRID ORCS
438	5439	ENTREZ_GENE	POLR2J	POLR2J1|RPB11|RPB11A|RPB11m|hRPB14	9606	Homo sapiens	-1.6527222134	0.0	-	-	-	YES	BioGRID ORCS
438	8318	ENTREZ_GENE	CDC45	CDC45L|CDC45L2|MGORS7|PORC-PI-1	9606	Homo sapiens	-1.64331168885	0.0	-	-	-	YES	BioGRID ORCS
438	57819	ENTREZ_GENE	LSM2	C6orf28|G7B|YBL026W|snRNP	9606	Homo sapiens	-1.64124237578	0.0	-	-	-	YES	BioGRID ORCS
438	23160	ENTREZ_GENE	WDR43	NET12|UTP5|KIAA0007	9606	Homo sapiens	-1.64019885134	0.0	-	-	-	YES	BioGRID ORCS
