#SCREEN_ID	IDENTIFIER_ID	IDENTIFIER_TYPE	OFFICIAL_SYMBOL	ALIASES	ORGANISM_ID	ORGANISM_OFFICIAL	SCORE.1	SCORE.2	SCORE.3	SCORE.4	SCORE.5	HIT	SOURCE
2130	51135	ENTREZ_GENE	IRAK4	IPD1|IRAK-4|NY-REN-64|REN64	9606	Homo sapiens	1.044504667	0.002955625	-	-	-	YES	BioGRID ORCS
2130	11266	ENTREZ_GENE	DUSP12	DUSP1|YVH1	9606	Homo sapiens	0.916707	0.060512167	-	-	-	YES	BioGRID ORCS
2130	5298	ENTREZ_GENE	PI4KB	NPIK|PI4K-BETA|PI4K92|PI4KBETA|PI4KIIIBETA|PIK4CB	9606	Homo sapiens	0.812438	0.002955625	-	-	-	YES	BioGRID ORCS
2130	9212	ENTREZ_GENE	AURKB	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	9606	Homo sapiens	0.783661333	0.002955625	-	-	-	YES	BioGRID ORCS
2130	3656	ENTREZ_GENE	IRAK2	IRAK-2	9606	Homo sapiens	0.727438	0.002955625	-	-	-	YES	BioGRID ORCS
2130	5469	ENTREZ_GENE	MED1	CRSP1|CRSP200|DRIP205|DRIP230|PBP|PPARBP|PPARGBP|RB18A|TRAP220|TRIP2	9606	Homo sapiens	0.633391333	0.002955625	-	-	-	YES	BioGRID ORCS
2130	43	ENTREZ_GENE	ACHE	ACEE|ARACHE|N-ACHE|YT	9606	Homo sapiens	0.576528667	0.032439211	-	-	-	YES	BioGRID ORCS
2130	9641	ENTREZ_GENE	IKBKE	IKK-E|IKK-i|IKKE|IKKI|KIAA0151	9606	Homo sapiens	0.550028	0.002955625	-	-	-	YES	BioGRID ORCS
2130	8732	ENTREZ_GENE	RNGTT	CAP1A|HCE|HCE1|hCAP	9606	Homo sapiens	0.497401333	0.004115922	-	-	-	YES	BioGRID ORCS
2130	648791	ENTREZ_GENE	PPP1R3G	-	9606	Homo sapiens	0.487238	0.009782766	-	-	-	YES	BioGRID ORCS
2130	5500	ENTREZ_GENE	PPP1CB	HEL-S-80p|PP-1B|PP1B|PP1beta|PPP1CD	9606	Homo sapiens	0.460898	0.003112104	-	-	-	YES	BioGRID ORCS
2130	286204	ENTREZ_GENE	CRB2	FSGS9|VMCKD|FLJ38464|FLJ16786	9606	Homo sapiens	0.453720667	0.168503747	-	-	-	YES	BioGRID ORCS
2130	3716	ENTREZ_GENE	JAK1	JAK1A|JAK1B|JTK3	9606	Homo sapiens	0.452301333	0.004115922	-	-	-	YES	BioGRID ORCS
2130	1432	ENTREZ_GENE	MAPK14	CSBP|CSBP1|CSBP2|CSPB1|EXIP|Mxi2|PRKM14|PRKM15|RK|SAPK2A|p38|p38ALPHA	9606	Homo sapiens	0.448334667	0.003032944	-	-	-	YES	BioGRID ORCS
2130	10094	ENTREZ_GENE	ARPC3	ARC21|p21-Arc	9606	Homo sapiens	0.400298	0.004899309	-	-	-	YES	BioGRID ORCS
2130	8780	ENTREZ_GENE	RIOK3	SUDD	9606	Homo sapiens	0.397618	0.044223297	-	-	-	YES	BioGRID ORCS
2130	50632	ENTREZ_GENE	CALY	DRD1IP|NSG3|CALCYON	9606	Homo sapiens	0.359044667	0.032439211	-	-	-	YES	BioGRID ORCS
2130	8899	ENTREZ_GENE	PRPF4B	PR4H|PRP4|PRP4H|PRP4K|dJ1013A10.1|KIAA0536	9606	Homo sapiens	0.358134667	0.003627936	-	-	-	YES	BioGRID ORCS
2130	2890	ENTREZ_GENE	GRIA1	GLUH1|GLUR1|GLURA|GluA1|HBGR1	9606	Homo sapiens	0.347511333	0.019419683	-	-	-	YES	BioGRID ORCS
2130	8986	ENTREZ_GENE	RPS6KA4	MSK2|RSK-B|S6K-alpha-4	9606	Homo sapiens	0.346988	0.004779704	-	-	-	YES	BioGRID ORCS
2130	3570	ENTREZ_GENE	IL6R	CD126|IL-6R-1|IL-6RA|IL6Q|IL6RA|IL6RQ|gp80	9606	Homo sapiens	0.343941333	0.005405274	-	-	-	YES	BioGRID ORCS
2130	29110	ENTREZ_GENE	TBK1	FTDALS4|NAK|T2K	9606	Homo sapiens	0.341901333	0.006561046	-	-	-	YES	BioGRID ORCS
2130	6566	ENTREZ_GENE	SLC16A1	HHF7|MCT|MCT1|MCT1D	9606	Homo sapiens	0.341224	0.367682957	-	-	-	NO	BioGRID ORCS
2130	11011	ENTREZ_GENE	TLK2	HsHPK|PKU-ALPHA	9606	Homo sapiens	0.338034667	0.004013805	-	-	-	YES	BioGRID ORCS
2130	1452	ENTREZ_GENE	CSNK1A1	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975|CK1alpha|CKIalpha	9606	Homo sapiens	0.337021333	0.011219266	-	-	-	YES	BioGRID ORCS
2130	3654	ENTREZ_GENE	IRAK1	IRAK|pelle	9606	Homo sapiens	0.333401333	0.004899309	-	-	-	YES	BioGRID ORCS
2130	10097	ENTREZ_GENE	ACTR2	ARP2	9606	Homo sapiens	0.326808	0.003447937	-	-	-	YES	BioGRID ORCS
2130	77294U	UNKNOWN	NTC	-	9606	Homo sapiens	0.323911333	0.257260437	-	-	-	NO	BioGRID ORCS
2130	5586	ENTREZ_GENE	PKN2	PAK2|PRK2|PRKCL2|PRO2042|Pak-2|STK7	9606	Homo sapiens	0.323864667	0.005146675	-	-	-	YES	BioGRID ORCS
2130	2683	ENTREZ_GENE	B4GALT1	B4GAL-T1|CDG2D|GGTB2|GT1|GTB|beta4Gal-T1	9606	Homo sapiens	0.323058	0.003112104	-	-	-	YES	BioGRID ORCS
2130	10922	ENTREZ_GENE	FASTK	FAST	9606	Homo sapiens	0.323008	0.411387464	-	-	-	NO	BioGRID ORCS
